TABELA: DB2DPR.TRM
TS....: S1DPR001
========================================================================
:Todos os termos Natureza
MOVEL                         MVL  |N
MOVIMENTACAO                  MVTC |N
MOVIMENTADO                   MVTD |N
MOVIMENTO                     MVT  |N
MOVIMENTO DE TROCA            MVTR |N
MPO                           MPO  |N
MQSERIES                      MQ   |N
MSD                                |N
MUDANCA                            |N
MUDAR                         MUDR |N
MULTA                         MULT |N
MULTIPLICADOR                 MTP  |N
MULTIPLICIDADE                MTPD |N
MULTIPLO                      MTPL |N
MUNICIPIO                     MUN  |N
MURCHACAO                          |N
MURCHADO                           |N
MUTUADO                            |N
MUTUANTE                      MTNT |N
MUTUARIO                      MTR  |N
MUTUO                              |N
NACIONAL                      NAC  |N
NACIONALIDADE                 NCLD |N
NAO                           N    |N
NASCIDO                       NSCD |N
NASCIMENTO                    NSC  |N
NATALIDADE                    NATD |N
NATURAL                       NTRL |N
NATURALIDADE                  NTLD |N
NATUREZA                      NTZ  |N
NAVEGADOR                          |N
NAVIO                         NVIO |N
NCM                                |N
NECESSARIO                    NCSR |N
NECESSIDADE                   NCDD |N
NEGATIVO                      NGT  |N
NEGOCIACAO                    NEGO |N
NEGOCIADO                     NEGD |N
NEGOCIADOR                    NEGR |N
NEGOCIAL                      NEGL |N
NEGOCIAVEL                    NEGV |N
NEGOCIO                       NEG  |N
NEGRITO                       NGRT |N
NET                           NET  |N
NETMASK                       NMSK |N
NETTING                       NETT |N
NETWORK FILE SYSTEM           NFS  |N
NETWORK INFORMATION CENTER    NIC  |N
NETWORK NEWS TRANSFER PROTOCOLNNTP |N
NETWORK OPERATIONS CENTER     NOC  |N
NEWCOPY                       NWCP |N
NICHO DE MERCADO              NHMC |N
NIVEL                         NVL  |N
NO DE REDE                    NO   |N
NOME                          NM   |S <-- NATUREZA
NOMEACAO                      NMO  |N
NOMENCLATURA COMUM DO MERCOSULNCM  |N
NOMINAL                       NMNL |N
NOMINATIVO                    NMTV |N
NONO                          NONO |N
NORMA                              |N
NORMAL                        NML  |N
NORMALIDADE                   NMLD |N
NORMATIVO                     NRMV |N
NORTE-AMERICANO               NOAM |N
NOSSO                         NSS  |N
NOTA                          NOTA |N
NOTA EXPLICATIVA              NTEX |N
NOTA FISCAL                   NF   |N
NOTA PROMISSORIA              NTPR |N
NOTICIA                       NTCA |N
NOTIFICACAO                   NTF  |N
NOTIFICADO                    NTFD |N
NOTIFICAR                     NOTR |N
NOTURNO                       NTNO |N
NOVE                          NOVE |N
NOVEMBRO                      NOVB |N
NOVO                          NOVO |N
NUCLEO                        NCL  |N
NULO                          NULO |N
NUMERACAO                     NMRC |N
NUMERADOR                     NMDR |N
NUMERARIO                     NMRR |N
NUMERICO                      NRC  |N
NUMERO                        NR   |S <-- NATUREZA
OBEDECER                      OBDR |N
OBJETIVO                      OBJT |N
OBJETO                        OBJ  |N
OBRA                          OBRA |N
OBRA DE ARTE                  OBAT |N
OBRIGACAO                     OBGC |N
OBRIGATORIEDADE               OBGD |N
OBRIGATORIO                   OBG  |N
OBSERVACAO                    OBS  |N
OBSERVADO                     OBSD |N
OBSTACULO                     OBST |N
OBTIDO                        OBTD |N
OCIOSIDADE                    OCID |N
OCORRENCIA                    OCR  |N
OCORRIDO                      OCRD |N
OCULTAR                       OCTR |N
OCUPACAO                      OCP  |N
OCUPACIONAL                   OCPN |N
OCUPADO                       OCPD |N
OCUPANTE                      OCPT |N
OCUPAR                        OCPR |N
OESTE                         OE   |N
OFERECER                      OFCR |N
OFERECIDO                          |N
OFERTA                        OFT  |N
OFERTADO                      OFTD |N
OFERTANTE                     OFTT |N
OFERTAR                       OFTR |N
OFFLINE                       OFF  |N
OFICIAL                       OFL  |N
OFICIO                        OFC  |N
OITAVO                        OITV |N
OITO                          OITO |N
OMBUDSMAN                     OMBD |N
ONLINE                        ONL  |N
OPCAO                         OPC  |N
OPCIONAL                      OPCN |N
OPEN SYSTEM INTERCONNECTION   OSI  |N
OPERACAO                      OPR  |N
OPERACIONAL                   OPRL |N
OPERADOR                      OPRD |N
OPERANDO                      OPRN |N
OPERANTE                      OPRT |N
OPORTUNIDADE                  OPT  |N
OPORTUNO                      OPTO |N
ORCADO                        ORCD |N
ORCAMENTARIO                  ORCO |N
ORCAMENTO                     ORC  |N
ORDEM                         ORD  |N
ORDEM BANCARIA                OB   |N
ORDEM DE PAGAMENTO            ORPG |N
ORDEM DOS ADVOGADOS DO BRASIL OAB  |N
ORDENADA                      ORDN |N
ORDENAR                       ODNR |N
ORDER ID                      ORDD |N
ORDERID                            |N
ORGANICO                      OGC  |N
ORGANIZ INTERNAC NORMALIZACAO ISO  |N
ORGANIZACAO                   ORGZ |N
ORGANIZACIONAL                ORGC |N
ORGANIZADOR                   ORGD |N
ORGANIZAR                     ORGR |N
ORGAO                         ORG  |N
ORIENTACAO                    ORNC |N
ORIENTADO                     ORTD |N
ORIENTAR                      ORNR |N
ORIGEM                        OGM  |N
ORIGINAL                      OGNL |N
OURO                          OURO |N
OURO ESCRITURAL               OURE |N
OURO FINO                     OURF |N
OURO VIVO                     OURV |N
OUTORGADO                          |N
OUTORGANTE                         |N
OUTORGAR                           |N
OUTRO                         OTR  |N
OUTUBRO                       OUTB |N
OUVIDORIA                     OUVD |N
OVERNIGHT                     OVN  |N
OVERRIDE                      OVRR |N
OVINOCULTURA                  OVIC |N
OVO                           OVO  |N
OWNER                         OWN  |N
PAA                                |N
PACKAGE                       PKGE |N
PACKET INTERNET GROUP         PING |N
PACOTE                             |N
PACTO                              |N
PADDING                       PADD |N
PADRAO                        PDRO |N
PADRONIZADO                   PDRZ |N
PAGADOR                       PGDR |N
PAGAMENTO                     PGTO |N
PAGAMENTO ANTECIPADO          PA   |N
PAGAR                         PGR  |N
PAGE VIEW                     PGVW |N
PAGINA                        PAG  |N
PAGINA WEB                    PAGW |N
PAGO                          PG   |N
PAI                           PAI  |N
PAINEL                        PAIN |N
PAIS                          PAIS |N
PALAVRA                       PLVR |N
PAPEL                         PAPL |N
PARAGRAFO                     PRGF |N
PARALISACAO                   PRL  |N
PARAMETER DATA AREA           ADP  |N
PARAMETRIZACAO                PRMZ |N
PARAMETRIZADO                 PRTZ |N
PARAMETRIZAR                  PRZR |N
PARAMETRO                     PRM  |N
PARCEIRO                      PCR  |N
PARCELA                       PCL  |N
PARCELADO                     PCLD |N
PARCELAMENTO                  PCLT |N
PARCERIA                      PCRA |N
PARCIAL                       PRCL |N
PARECER                       PACR |N
PARENTE                       PRN  |N
PARENTESCO                    PRNT |N
PARENTESE                     PRTS |N
PARIDADE                      PDDE |N
PARLAMENTAR                   PLMR |N
PARLAMENTO                    PLM  |N
PARTE                         PTE  |N
PARTICAO                      PTC  |N
PARTICIONADO                  PTCO |N
PARTICIONAMENTO               PTCM |N
PARTICIPACAO                  PRTC |N
PARTICIPANTE                  PCT  |N
PARTICIPAR                    PTPR |N
PARTICULAR                    PRTR |N
PARTICULARIDADE               PRTD |N
PARTIDA                       PT   |N
PARTIDO POLITICO              PTPL |N
PARTILHADO                    PTLD |N
PARTILHAR                          |N
PASEP                         PSEP |N
PASSAGEIRO                    PSGR |N
PASSAGEM                      PSGM |N
PASSAPORTE                    PSST |N
PASSIVO                       PSSV |N
PASSO                              |N
PASSWORD                      PSW  |N
PASTA                         PAS  |N
PASTAGEM                      PSTM |N
PASTO                              |N
PATIO                         PAT  |N
PATRIMONIAL                   PATL |N
PATRIMONIO                    PATR |N
PATRIMONIO LIQUIDO            PL   |N
PATROCINADO                   PTRN |N
PATROCINADOR                  PTRD |N
PATROCINIO                    PTR  |N
PAUTA                         PTA  |N
PAUTAR                        PAUT |N
PAVIMENTO                     PVM  |N
PAYBACK                       PBK  |N
PBMS                          PBMS |N
PDG                                |N
PECA                          PECA |N
PECUARIA                      PECR |N
PECULIO                       PECL |N
PEDAGIO                       PDGO |N
PEDESTRE                      PDTR |N
PEDIDO                             |N
PEDIDO DE VISTA               PVTA |N
PEDIR                              |N
PEDRA                         PRA  |N
PEDRA PRECIOSA                PRAP |N
PENA                               |N
PENAL                         PNL  |N
PENALIDADE                    PNLD |N
PENDENCIA                     PNC  |N
PENDENTE                      PND  |N
PENEIRA                       PNR  |N
PENHOR                        PNHO |N
PENHOR RURAL                  PNHR |N
PENHORA                       PNH  |N
PENSAMENTO                    PEN  |N
PENSAO                        PNS  |N
PENSAR                        PENR |N
PENSIONISTA                   PNST |N
PEQUENO                       PQN  |N
PER CAPITA                    PCPT |N
PERCENTUAL                    PC   |S <-- NATUREZA
PERCURSO                      PECS |N
PERDA                         PDA  |N
PERECIVEL                     PRCV |N
PERENE                             |N
PERFIL                        PRFL |N
PERFORMANCE                        |N
PERGUNTA                           |N
PERICULOSIDADE                PLDD |N
PERIMETRO                     PRMT |N
PERIODICIDADE                 PERC |N
PERIODICO                     PERD |N
PERIODO                       PER  |N
PERITO                        PRTO |N
PERMANENCIA                   PMC  |N
PERMANENTE                         |N
PERMISSAO                     PMS  |N
PERMITIDO                     PMT  |N
PERMUTA                            |N
PERNOITAR                     PNOR |N
PERNOITE                      PNO  |N
PERSONALIZACAO                PSZ  |N
PERSONALIZADO                 PSZD |N
PERSPECTIVA                   PRSP |N
PERTINENCIA                   PTN  |N
PERTINENTE                    PTNE |N
PESA                          PESA |N
PESO                          PESO |N
PESQUISA                      PSQ  |N
PESQUISA DE OPINIAO                |N
PESQUISADO                    PSQD |N
PESQUISADOR                   PSQR |N
PESQUISAR                     PSSR |N
PESSOA                        PSS  |N
PESSOA FISICA                 PF   |N
PESSOA JURIDICA               PJ   |N
PESSOA POLITICAMENTE EXPOSTA  PPE  |N
PESSOAL                       PSSL |N
PGPM                               |N
PH                            PH   |N
PHA                           PHA  |N
PHYSICAL UNIT                 PHU  |N
PIB                                |N
PICADA                        PIC  |N
PILAR                              |N
PILOTO                        PLOT |N
PINTURA                       PIN  |N
PIONEIRO                      PION |N
PIOR                          PIOR |N
PIS                                |N
PISCICULTURA                  PSIC |N
PISO                          PISO |N
PISTA                         PSTA |N
PLACA                         PLC  |N
PLACAR                        PLCR |N
PLANEJADO                     PLND |N
PLANEJAMENTO                  PLNJ |N
PLANILHA                      PLNL |N
PLANO                         PLN  |N
PLANO DE ACESSO               PLAN |N
PLANO DE APOSENTADORIA        PLAP |N
PLANO DE CAPITALIZACAO        PCAP |N
PLANO DE SAUDE                PLSD |N
PLANO DIRETOR                 PLDR |N
PLANO GERAL DE CONTAS         PGC  |N
PLANO INFORM FIN TRIMESTRAIS  IFT  |N
PLANO ODONTOLOGICO            PLOD |N
PLANTA BAIXA                  PBXA |N
PLANTACAO                     PLTC |N
PLANTADO                      PLTD |N
PLANTAO                       PLNT |N
PLANTIO                       PLTO |N
PLASTICO                      PLST |N
PLATAFORMA DE HARDWARE        PLHW |N
PLATAFORMA DE SOFTWARE        PLSW |N
PLURAL                        PLR  |N
PLURIANUAL                    PAAL |N
PMCMV                         MCMV |N
PODER                         PODR |N
POINT TO POINT PROTOCOL       PPP  |N
POLEGADA                      POL  |N
POLICIA                       PLCA |N
POLICIAL                      PLCL |N
POLIGONO                      PLGN |S <-- NATUREZA
POLITICA GARANT PRECOS MINIMOSPGPM |N
POLITICO                      POLI |N
POLO                          POLO |N
PONDERACAO                    PDR  |N
PONDERADO                     PDRD |N
PONTA                         PNT  |N
PONTA "A"                     PNTA |N
PONTA "B"                     PNTB |N
PONTE                         PNTE |N
PONTO                         PTO  |S <-- NATUREZA
PONTO DE ATENDIMENTO          PTAT |N
PONTO DE PRESENCA             PP   |N
PONTO DE VENDA                PDV  |N
PONTUACAO                     PTAC |N
PONTUALIDADE                  PTDD |N
POOL                          POOL |N
POPULACAO                     POP  |N
PORTA                         PRTA |N
PORTA-CARTAZ                  PTCZ |N
PORTA-FOLDER                  PTFD |N
PORTABILIDADE                 PRTB |N
PORTADOR                      PORT |N
PORTAL                             |N
PORTE                         PRTE |N
PORTFOLIO                     PRTF |N
PORTUARIO                     PTRO |N
POS                           POS  |N
POSFIXADO                     POFX |N
POSICAO                       PSC  |N
POSICIONAL                    PSCL |N
POSICIONAMENTO                PSCT |N
POSICIONAR                    PSCR |N
POSITIVO                      PST  |N
POSSE                         PSSE |N
POSSIVEL                      POV  |N
POSTADO                            |N
POSTAGEM                      PSTG |N
POSTAL                        PSTL |N
POSTERIOR                     PTRR |N
POSTO                         PSTO |N
POSTO AVANCADO DE ATENDIMENTO PAA  |N
POSTO DE ATENDIMENTO BANCARIO PAB  |N
POSTO DE VIGILANCIA           PSVG |N
POSTURA                            |N
POTENCIA                      PTCA |N
POTENCIAL                     PTNL |N
POUPANCA                      POUP |N
POUSO                         PSO  |N
PRACA                         PRCA |N
PRATICA                            |N
PRAZO                         PZ   |N
PRE                           PRE  |N
PRE-REQUISITO                 PRQT |N
PRECATORIO                    PCTR |N
PRECEDENTE                         |N
PRECIFICACAO                  PREF |N
PRECISAO                      PRCS |N
PRECISO                       PRCO |N
PRECO                         PREC |N
PRECO DE PAUTA                PPT  |N
PRECO UNICO DE FACE           PUF  |N
PRECO UNITARIO                PU   |N
PRECURSOR                          |N
PREDECESSOR                   PDCS |N
PREDILECAO                         |N
PREDILETO                          |N
PREDIO                        PED  |N
PREDOMINANCIA                 PRDA |N
PREDOMINANTE                  PRDT |N
PREENCHER                     PEER |N
PREENCHIDO                    PEED |N
PREENCHIMENTO                 PEE  |N
PREFERENCIA                   PFR  |N
PREFERENCIAL                  PFRL |N
PREFERIDO                     PFRD |N
PREFERIR                      PFRR |N
PREFIXADO                     PRFX |N
PREFIXO                       PRF  |N
PREGAO                        PREG |N
PREJUIZO                      PRJZ |N
PREMIADO                      PRMD |N
PREMIO                        PREM |N
PREMISSA                      PMIS |N
PREPOSICAO                    PRP  |N
PRESCRICAO                    PRSC |N
PRESENCA                      PRS  |N
PRESENCIAL                    PRSL |N
PRESENTE                           |N
PRESERVAR                     PRSV |N
PRESIDENCIA                   PRSA |N
PRESIDENTE                    PRSD |N
PRESTACAO                     PSTC |N
PRESTACAO DE CONTA            PTCC |N
PRESTADOR                     PSTD |N
PRESTADOR DE SERVICO          PSRV |N
PRETENDIDO                    PTDO |N
PRETERIDO                     PRET |N
PRETTY GOOD PRIVACY           PGP  |N
PREVENCAO                     PVN  |N
PREVENTIVO                    PVNT |N
PREVER                        PEVR |N
PREVI                         PRVI |N
PREVIA                        PREV |N
PREVIDENCIA                   PRVA |N
PREVIDENCIARIO                PRVO |N
PREVIO                             |N
PREVISAO                      PRV  |N
PREVISTO                      PRVT |N
PRIMARIO                      PRMR |N
PRIMARY KEY                   PK   |N
PRIMEIRO                      PRMO |N
PRIMITIVO                     PTV  |N
PRINCIPAL                     PPL  |N
PRINCIPIO                          |N
PRIORIDADE                    PRIO |N
PRIORITARIO                   PRIT |N
PRIORIZACAO                   PRI  |N
PRIORIZAR                     PRIR |N
PRIVADO                            |N
PRIVATE                       PVTE |N
PRIVATIVIDADE                 PVTD |N
PRIVATIVO                     PVT  |N
PRO INDIVISO                  PIDV |N
PROAGRO                       PRGR |N
PROBABILIDADE                 PRBB |N
PROBLEMA                      PBM  |N
PROCEDENTE                    PCNT |N
PROCEDER                      PCER |N
PROCEDIMENTO                  PCE  |N
PROCEDURE                     PCD  |N
PROCESSADO                    PRCD |N
PROCESSADOR                   PRCR |N
PROCESSAMENTO                 PRCT |N
PROCESSAR                     PRSR |N
PROCESSO                      PRC  |N
PROCURACAO                    PCU  |N
PROCURADOR                    PCUD |N
PROCURAR                      PROR |N
PRODUCAO                      PRDC |N
PRODUCT OFFER TABLE           POT  |N
PRODUTIVIDADE                 PRDD |N
PRODUTO                       PRD  |N
PRODUTO DO MERCADO DE CAPITAISPMCP |N
PRODUTO INTERNO BRUTO         PIB  |N
PRODUTOR                      PRDR |N
PRODUTORIO                    PDT  |N
PRODUZIDO                     PRDZ |N
PRODUZIR                      PDZR |N
PROFISSAO                     PFS  |N
PROFISSIONAL                  PFSL |N
PROG EXCELENCIA ATENDIMENTO   PEA  |N
PROGENITOR                         |N
PROGRAMA                      PGM  |N
PROGRAMA COMPUTADOR POR ALUNO      |N
PROGRAMA DE DISPENDIO GLOBAL  PDG  |N
PROGRAMA DE INTEGRACAO SOCIAL PIS  |N
PROGRAMA MINHA CASA MINHA VIDA     |N
PROGRAMACAO                   PGMC |N
PROGRAMADO                    PGMD |N
PROGRAMADOR                   PGMR |N
PROGRAMAR                     PGRR |N
PROGRAMATICO                  PGMO |N
PROGRAMOTECA                  PGMT |N
PROGRESSIVO                   PGRS |N
PROIBICAO                          |N
PROJECAO                      PRJ  |N
PROJETADO                     PJTD |N
PROJETAR                      PJTR |N
PROJETO                       PROJ |N
PROJETOR                      PRJR |N
PROMESSA                      PRMS |N
PROMOCAO                      PMCO |N
PROMOCIONAL                   PMCL |N
PRONAF                        PNF  |N
PRONOME DE TRATAMENTO         PNMT |N
PRONTO                        PRON |N
PRONUNCIAMENTO                PNN  |N
PROPAGACAO                    PPG  |N
PROPAGADO                     PPGD |N
PROPAGAR                      PPGR |N
PROPENSAO                          |N
PROPONENTE                    PRPN |N
PROPORCAO                     PPC  |N
PROPORCIONAL                  PPCL |N
PROPOSTA                      PRPT |N
PROPOSTO                      PPTO |N
PROPRIEDADE                   PROP |N
PROPRIETARIO                  PRT  |N
PROPRIO                       PRPP |N
PRORROGACAO                   PRGC |N
PRORROGAR                     PRRG |N
PRORROGAVEL                   PRGV |N
PROSPECCAO                    PRPC |N
PROTECAO                      PTEC |N
PROTEGER                      PRTG |N
PROTEGIDO                     PTGD |N
PROTESTAR                     PROT |N
PROTESTO                      PTT  |N
PROTOCOLO                     PTL  |N
PROTOCOLO DE ACESSO DIRETORIO LDAP |N
PROUCA                        PRUC |N
PROVA                         PROV |N
PROVAVEL                      PVVL |N
PROVEDOR                           |N
PROVEDOR ACESSO INTERNET      ISP  |N
PROVEITO                           |N
PROVER                        POVR |N
PROVIDENCIA                   PVDC |N
PROVIDENCIADO                 PVDD |N
PROVIDENCIAR                  PVD  |N
PROVISAO                      PVS  |N
PROVISOR                      PVSR |N
PROVISORIO                    PRVR |N
PROXIMO                       PRX  |N
PRUDENCIAL                    PRDL |N
PU                                 |N
PUBLICACAO                    PBC  |N
PUBLICADO                     PBCD |N
PUBLICADOR                    PUBL |N
PUBLICAR                           |N
PUBLICO                       PBCO |N
PULO                               |N
PUREZA                        PUR  |N
PURO                          PURO |N
QUADRA                        QDRA |N
QUADRIENIO                    QDNO |N
QUADRIMESTRE                  QDIM |N
QUADRISSEMANA                 QDSM |N
QUADRO                        QDR  |N
QUADRO DE AVISOS              QAV  |N
QUADRO-DE-PESSOAL             QPSS |N
QUALIDADE                     QLDD |N
QUALIFICACAO                  QLC  |N
QUALIFICADO                   QLCD |N
QUALIFICADOR                  QLF  |N
QUALITATIVO                   QLT  |N
QUANTIDADE                    QT   |S <-- NATUREZA
QUANTIFICAR                   QTFC |N
QUANTITATIVO                  QTT  |N
QUARTO                        QRTO |N
QUATRO                        QTR  |N
QUEBRA                        QBRA |N
QUESITO                       QSTO |N
QUESTAO                       QST  |N
QUESTIONARIO                  QSTN |N
QUILOBYTE                     KB   |N
QUILOGRAMA                    KG   |N
QUILOMETRO                    KM   |N
QUIMICO                       QMCO |N
QUINHAO                            |N
QUINQUENIO                    QQNO |N
QUINTO                        QNTO |N
QUINZENA                      QZNA |N
QUITADO                            |N
QUORUM                        QRUM |N
RACA                          RACA |N
RACF                               |N
RADAR                         RDAR |N
RADICAL                       RADC |N
RADIO                              |N
RADIODIFUSAO                  RDDF |N
RAIS                          RAIS |N
RAMAL                         RMAL |N
RAMO                          RAMO |N
RAMO DE ATIVIDADE             RMAT |N
RANKING                            |N
RARO                          RARO |N
RASTREAMENTO                  RTRM |N
RATEADO                       RATD |N
RATEAR                        RATR |N
RATEIO                        RAT  |N
RATIFICACAO                        |N
RATIFICADO                         |N
RATIFICADOR                        |N
RATIFICAR                          |N
RAZAO SOCIAL                  RZSC |N
RCA                                |N
RDME                               |N
REABEND                       RABN |N
REABERTO                      RBTO |N
REABERTURA                    RBT  |N
REABILITACAO                  RHBL |N
REABILITAR                    RBLR |N
REABRIR                       RBRR |N
REAJUSTADO                    RAJD |N
REAJUSTAR                     RAJR |N
REAJUSTE                      RAJT |N
REAL                          REAL |N
REALCE                             |N
REALIZACAO                    RLZC |N
REALIZADO                     RLZD |N
REANALISE                     RANL |N
REAPLICACAO                   RAPL |N
REAPLICAR                     RPLC |N
REAPRESENTACAO                RAPS |N
REATIVACAO                    RTVC |N
REATIVAR                      RTVR |N
REAVALIACAO                   RAVL |N
REBANHO                       RBNH |N
REBATE                        RBTE |N
RECADASTRAMENTO               RCT  |N
RECADASTRAR                   RCTR |N
RECALCULAR                    RCLR |N
RECALCULO                     RCLC |N
RECEBEDOR                     RCBD |N
RECEBER                       RCBR |N
RECEBIDO                      REC  |N
RECEBIMENTO                   RCBT |N
RECEBIVEL                     RCBL |N
RECEITA                       RC   |N
RECEITA FEDERAL                    |N
RECEITA OPERACIONAL BRUTA     ROB  |N
RECEITA OPERACIONAL LIQUIDA   ROL  |N
RECEPCAO                      RECP |N
RECEPTIVIDADE                 RCE  |N
RECESSO                            |N
RECIBO                        RCB  |N
RECICLAGEM                    RCLG |N
RECIFE                        RCF  |N
RECIPIENTE                         |N
RECIPROCIDADE                 RCDD |N
RECIPROCO                     RCPC |N
RECLAMADO                     RCLD |N
RECLAMANTE                    RCLT |N
RECLASSIFICACAO               RCL  |N
RECOBRADO                          |N
RECOLHER                      RLHR |N
RECOLHIDO                     RLHD |N
RECOLHIMENTO                  RLHT |N
RECOMENDACAO                  RCM  |N
RECOMENDAVEL                  RCML |N
RECOMPENSA                         |N
RECOMPOR                      RPMR |N
RECOMPOSICAO                  RCMP |N
RECOMPOSTO                    RCMT |N
RECOMPRA                      RCPR |N
RECONCILIACAO                      |N
RECONHECIDO                   RCND |N
RECOR                         RCR  |N
RECORRENTE                    RCRT |N
RECRUTAMENTO                  RRT  |N
RECRUTAR                      RRTR |N
RECUPERACAO                   RCPO |N
RECUPERADO                    RCPD |N
RECUPERAR                     RPRR |N
RECURSO                       RCS  |N
RECURSO HUMANO                RCSH |N
RECURSO MATERIAL              RCSM |N
RECUSA                        RSA  |N
RECUSADO                           |N
RED CLAUSE                    REDC |N
REDE                          REDE |N
REDESCONTO                    RDSC |N
REDIGITADO                    RDGT |N
REDUCAO                       RED  |N
REDUTOR                       REDT |N
REDUZIDO                      RDZ  |N
REDUZIR                       REDR |N
REELEICAO                     RLEC |N
REEMBOLSADO                   RBSD |N
REEMBOLSADOR                  RBSR |N
REEMBOLSAR                    RBSA |N
REEMBOLSO                     RBS  |N
REEMISSAO                     REEM |N
REENQUADRAMENTO               RENQ |N
REENVIO                       RVO  |N
REESCALONADO                  RSCD |N
REESCALONAMENTO               RSCT |N
REESCALONAR                   RSCR |N
REESTRUTURACAO                RETC |N
REFAZIMENTO                   RFZ  |N
REFERENCIA                    REF  |N
REFERENTE                     REFT |N
REFINANCIADO                  RFCD |N
REFINANCIAMENTO               RFNT |N
REFINANCIAMENTO DIVIDA PUBLICARDP  |N
REFINANCIAR                   RFCR |N
REFORMA                       RFM  |N
REFORMAR                      RFMR |N
REFRIGERACAO                  RFRG |N
REFUND REFERRAL NUMBER             |N
REFUTACAO                          |N
REFUTADO                           |N
REFUTAR                            |N
REGIAO                        RGAO |N
REGIAO POLITICA               RGPL |N
REGIME                        RGM  |N
REGIME DE MELHORES ESFORCOS   RME  |N
REGIME GARANTIA FIRME         RGF  |N
REGIMENTO                          |N
REGIONAL                      RGNL |N
REGISTRADO                    REGD |N
REGISTRAR                     REGR |N
REGISTRO                      REG  |N
REGISTRO NACIONAL ESTRANGEIROS     |N
REGRA                         RGR  |N
REGRESSIVO                         |N
REGRESSO                           |N
REGUA                         RGUA |N
REGULAMENTAR                  RGLT |N
REGULAMENTO                   RGL  |N
REGULARIZACAO                 RGLC |N
REGULARIZADO                  RGLD |N
REGULARIZADOR                 RGLR |N
REGULARIZAR                   RGLZ |N
REINCIDENCIA                  RICD |N
REINICIO                      RINC |N
REINTEGRACAO                  RIT  |N
REINTEGRADO                   RITG |N
REITERACAO                    REIC |N
REITERADO                     REID |N
REITERAR                      REIT |N
REJEICAO                      RJC  |N
REJEITADO                     RJTD |N
RELACAO ANUAL INF SOCIAIS          |N
RELACAO DISCRIMINADA DE MAQ EQRDME |N
RELACIONADO                   RLCD |N
RELACIONAMENTO                RLC  |N
RELACIONAR                         |N
RELATOR                       RLTR |N
RELATORIO                     REL  |N
RELEVANCIA                         |N
RELEVANTE                          |N
REMEDIO                            |N
REMESSA                       RMS  |N
REMETENTE                     RMTE |N
REMETIDO                           |N
REMOCAO                       RMCO |N
REMOTO                        RMT  |N
REMUNERACAO                   RMNC |N
RENAVAM                       RNVM |N
RENDA                         REN  |N
RENDA FIXA                    RFIX |N
RENDIMENTO                    REND |N
RENEGOCIACAO                  RNEG |N
RENEGOCIADO                   RNED |N
RENEGOCIADOR                  RNGR |N
RENEGOCIAR                    RNGC |N
RENOVACAO                     RNVC |N
RENOVADO                      RNVD |N
RENTABILIDADE                 RNTB |N
RENTAVEL                      RNTL |N
RENUNCIA                           |N
REPACTUACAO                   RPAC |N
REPARTIR                           |N
REPASSADO                     RPSD |N
REPASSAR                      RPSR |N
REPASSE                       RPSS |N
REPETICAO                          |N
REPLICACAO                    REPL |N
REPLICADO                     REPD |N
REPORTAGEM                    RPTG |N
REPOSICAO                     RPC  |N
REPOSITORIO                   RPT  |N
REPOUSO                            |N
REPRESENTACAO                      |N
REPRESENTADO                       |N
REPRESENTANTE                 RPRT |N
REPRESENTAR                        |N
REPRESENTATIVIDADE            RPTD |N
REPROCESSAMENTO               RPRC |N
REPRODUCAO                         |N
REPRODUZIDO                        |N
REQUISICAO                    RQSC |N
REQUISITADO                   RQSD |N
REQUISITANTE                  RQST |N
REQUISITAR                         |N
REQUISITO                     RQSO |N
RESCISAO                      RSC  |N
RESERVA                       RSV  |N
RESERVADO                     RSVD |N
RESGATADO                     RSGD |N
RESGATADOR                    RSGR |N
RESGATAR                      RSTR |N
RESGATAVEL                    RSGL |N
RESGATE                       RSGT |N
RESIDENCIA                    RSDC |N
RESIDENCIAL                   RES  |N
RESIDENTE                     RSDT |N
RESIDUAL                      RDUL |N
RESIDUO                       RDUO |N
RESOLUCAO                     RSLC |N
RESOLVIDO                          |N
RESOURCE ACCESS CTRL FACILITY RACF |N
RESOURCE PROGRAM FACILIT      RPF  |N
RESPONDER                     RPNR |N
RESPONDIDO                    RPND |N
RESPONSABILIDADE              RSPB |N
RESPONSAVEL                   RSP  |N
RESPOSTA                      RPST |N
RESSARCIDO                         |N
RESSARCIMENTO                 RSSC |N
RESSARCIR                          |N
RESTABELECIMENTO              RTB  |N
RESTART                            |N
RESTAURANTE                   RTRT |N
RESTITUICAO                   REST |N
RESTITUIDO                         |N
RESTITUIDOR                   RTDR |N
RESTITUIR                          |N
RESTO                              |N
RESTRICAO                     RST  |N
RESTRITO                      RSTT |N
RESULTADO                     RSTD |N
RESULTANTE                         |N
RESUMIDO                      RSMD |N
RESUMO                        RSM  |N
RETENCAO                      RTC  |N
RETERCEIRIZADO                RTCR |N
RETIDO                        RTDO |N
RETIFICACAO                        |N
RETIFICADO                         |N
RETIFICADOR                        |N
RETIRADA                      RTDA |N
RETIRADO                           |N
RETIRAR                            |N
RETORNADO                     RTND |N
RETORNO                       RTN  |N
RETORNO CONTABIL INVESTIMENTO ROI  |N
RETRANSMISSOR                 RTMS |N
RETROATIVO                    RTTV |N
REU                           REU  |N
REUNIAO                       RNO  |N
REUNIAO CONSELHO ADMINISTRACAORCA  |N
REUTILIZACAO                  RUT  |N
REUTILIZADO                   RUTZ |N
